point,area,type,months,total1,total2,monthly1,monthly2
臺南市安平區新南國民小學附設幼兒園,安平區,公立,8,67804,200,8476,25
臺南市安平區石門國民小學附設幼兒園,安平區,公立,8,68374,200,8547,25
臺南市官田區嘉南國民小學附設幼兒園,六甲區,公立,8,66190,0,8274,0
臺南市官田區官田國民小學附設幼兒園,官田區,公立,8,66190,0,8274,0
臺南市官田區渡拔國民小學附設幼兒園,官田區,公立,8,65050,200,8131,25
臺南市官田區隆田國民小學附設幼兒園,官田區,公立,8,63340,200,7918,25
臺南市將軍區漚汪國民小學附設幼兒園,將軍區,公立,8,63150,200,7894,25
臺南市將軍區鯤鯓國民小學附設幼兒園,將軍區,公立,8,62770,0,7846,0
臺南市山上區山上國民小學附設幼兒園,山上區,公立,8,63910,0,7989,0
臺南市崑山土城非營利幼兒園(委託財團法人崑山科技大學設立之崑山科技大學辦理),安南區,非營利,12,101160,0,8430,0
臺南市左鎮區光榮國民小學附設幼兒園,左鎮區,公立,8,66950,0,8369,0
臺南市左鎮區左鎮國民小學附設幼兒園,左鎮區,公立,8,64670,0,8084,0
臺南市後壁區安溪國民小學附設幼兒園,後壁區,公立,8,66474,0,8309,0
臺南市後壁區後壁國民小學附設幼兒園,後壁區,公立,8,66380,200,8298,25
臺南市後壁區新嘉國民小學附設幼兒園,後壁區,公立,8,66570,200,8321,25
臺南市後壁區新東國民小學附設幼兒園,後壁區,公立,8,64670,0,8084,0
臺南市後壁區菁寮國民小學附設幼兒園,後壁區,公立,8,65524,0,8191,0
臺南市慈母非營利幼兒園(財團法人臺南市私立天主教伯利恆社會福利基金會申請辦理),學甲區,非營利,12,103944,0,8662,0
臺南市擇仁非營利幼兒園(委託財團法人福智文教基金會辦理),南區,非營利,12,108360,0,9030,0
臺南市政府員工子女非營利幼兒園(委託財團法人台南市基督教青年會社會福利慈善事業基金會辦理),安平區,非營利,12,98400,0,8200,0
臺南市新化區大新國民小學附設幼兒園,新化區,公立,8,66570,200,8321,25
臺南市新化區新化國民小學附設幼兒園,新化區,公立,8,66570,0,8321,0
臺南市新化區正新國民小學附設幼兒園,新化區,公立,8,66570,200,8321,25
臺南市新化區那拔國民小學附設幼兒園,新化區,公立,8,64670,0,8084,0
臺南市新市區大社國民小學附設幼兒園,新市區,公立,8,66380,0,8298,0
臺南市新市區新市國民小學附設幼兒園,新市區,公立,8,66950,200,8369,25
臺南市新營區公誠國民小學附設幼兒園,新營區,公立,8,66474,0,8309,0
臺南市新營區南梓實驗小學附設幼兒園,新營區,公立,8,66570,200,8321,25
臺南市新營區土庫國民小學附設幼兒園,新營區,公立,8,66474,0,8309,0
臺南市新營區新橋國民小學附設幼兒園,新營區,公立,8,66190,200,8274,25
臺南市新營區新民國民小學附設幼兒園,新營區,公立,8,66570,0,8321,0
臺南市新營區新泰國民小學附設幼兒園,新營區,公立,8,64670,0,8084,0
臺南市新營區新營國民小學附設幼兒園,新營區,公立,8,66570,0,8321,0
臺南市新營區新生國民小學附設幼兒園,新營區,公立,8,66190,200,8274,25
臺南市新營區新興國民小學附設幼兒園,新營區,公立,8,62674,200,7834,25
臺南市新營區新進國民小學附設幼兒園,新營區,公立,8,66570,200,8321,25
臺南市新營區農會附設臺南市私立幼兒園,新營區,私立,12,181200,0,15100,0
臺南市東區勝利國民小學附設幼兒園,東區,公立,8,68374,200,8547,25
臺南市東區博愛國民小學附設幼兒園,東區,公立,8,66190,0,8274,0
臺南市東區大同國民小學附設幼兒園,東區,公立,8,68374,200,8547,25
臺南市東區崇學國民小學附設幼兒園,東區,公立,8,68374,200,8547,25
臺南市東區崇明國民小學附設幼兒園,東區,公立,8,68374,200,8547,25
臺南市東區復興國民小學附設幼兒園,東區,公立,8,68374,200,8547,25
臺南市東區德高國民小學附設幼兒園,東區,公立,8,68374,200,8547,25
臺南市東區東光國民小學附設幼兒園,東區,公立,8,68374,200,8547,25
臺南市東山區吉貝耍國民小學附設幼兒園,東山區,公立,8,64574,0,8072,0
臺南市東山區東原國民小學附設幼兒園,東山區,公立,8,66570,200,8321,25
臺南市東山區東山國民小學附設幼兒園,東山區,公立,8,66190,200,8274,25
臺南市東山區聖賢國民小學附設幼兒園,東山區,公立,8,64574,200,8072,25
臺南市東山區青山國民小學附設幼兒園,東山區,公立,8,68374,0,8547,0
臺南市柳營區太康國民小學附設幼兒園,柳營區,公立,8,64670,200,8084,25
臺南市柳營區新山國民小學附設幼兒園,柳營區,公立,8,65810,200,8226,25
臺南市柳營區果毅國民小學附設幼兒園,柳營區,公立,8,64480,0,8060,0
臺南市柳營區柳營國民小學附設幼兒園,柳營區,公立,8,66380,0,8298,0
臺南市柳營區重溪國民小學附設幼兒園,柳營區,公立,8,65524,200,8191,25
臺南市楠西區楠西國民小學附設幼兒園,楠西區,公立,8,63150,200,7894,25
臺南市歸仁區保西國民小學附設幼兒園,歸仁區,公立,8,66380,0,8298,0
臺南市歸仁區大潭國民小學附設幼兒園,歸仁區,公立,8,66950,200,8369,25
臺南市歸仁區文化國民小學附設幼兒園,歸仁區,公立,8,66380,0,8298,0
臺南市歸仁區歸仁國民小學附設幼兒園,歸仁區,公立,8,66380,0,8298,0
臺南市歸仁區歸南國民小學附設幼兒園,歸仁區,公立,8,68374,200,8547,25
臺南市水交社非營利幼兒園(委託台南市教保產業工會辦理),南區,非營利,12,91836,0,7653,0
臺南市永康區三村國民小學附設幼兒園,永康區,公立,8,67900,0,8488,0
臺南市永康區五王國民小學附設幼兒園,永康區,公立,8,67900,200,8488,25
臺南市永康區勝利國民小學附設幼兒園,永康區,公立,8,68374,200,8547,25
臺南市永康區大橋國民小學附設幼兒園,永康區,公立,8,67900,0,8488,0
臺南市永康區大灣國民小學附設幼兒園,永康區,公立,8,67900,0,8488,0
臺南市永康區崑山國民小學附設幼兒園,永康區,公立,8,66570,200,8321,25
臺南市永康區復興國民小學附設幼兒園,永康區,公立,8,67900,200,8488,25
臺南市永康區永信國民小學附設幼兒園,永康區,公立,8,66000,200,8250,25
臺南市永康區永康國民小學附設幼兒園,永康區,公立,8,66000,200,8250,25
臺南市永康區西勢國民小學附設幼兒園,永康區,公立,8,67900,200,8488,25
臺南市永康區龍潭國民小學附設幼兒園,永康區,公立,8,67520,200,8440,25
臺南市玉井區層林國民小學附設幼兒園,玉井區,公立,8,59154,0,7394,0
臺南市玉井區玉井國民小學附設幼兒園,玉井區,公立,8,65524,0,8191,0
臺南市白河區仙草國民小學附設幼兒園,白河區,公立,8,66950,0,8369,0
臺南市白河區仙草實驗小學附設幼兒園,白河區,公立,8,68374,0,8547,0
臺南市白河區內角國民小學附設幼兒園,白河區,公立,8,66950,0,8369,0
臺南市白河區大竹國民小學附設幼兒園,白河區,公立,8,66190,200,8274,25
臺南市白河區河東國民小學附設幼兒園,白河區,公立,8,66950,0,8369,0
臺南市白河區玉豐國民小學附設幼兒園,白河區,公立,8,66380,0,8298,0
臺南市白河區白河國民小學附設幼兒園,白河區,公立,8,66950,0,8369,0
臺南市白河區竹門國民小學附設幼兒園,白河區,公立,8,66950,0,8369,0
臺南市直加弄非營利幼兒園(委託台南縣幼兒托育職業工會辦理),安定區,準公共化,12,87600,0,7300,0
臺南市私立上恩幼兒園,永康區,私立,12,228000,36000,19000,3000
臺南市私立上華幼兒園,安南區,私立,12,473600,36000,39467,3000
臺南市私立中美幼兒園,歸仁區,準公共化,12,192016,0,16001,0
臺南市私立中華幼兒園,永康區,私立,12,116952,13200,9746,1100
臺南市私立二王幼兒園,永康區,私立,12,180000,0,15000,0
臺南市私立互動幼兒園,永康區,私立,12,248000,24000,20667,2000
臺南市私立人上人幼兒園,東區,私立,12,583200,48000,48600,4000
臺南市私立仁仁森林幼兒園,安南區,私立,12,324000,52800,27000,4400
臺南市私立仁和幼兒園,東區,準公共化,12,272000,39600,22667,3300
臺南市私立仁德聖兒幼兒園,仁德區,私立,12,268800,0,22400,0
臺南市私立仁愛幼兒園,歸仁區,私立,12,216000,43200,18000,3600
臺南市私立仁義幼兒園,仁德區,私立,12,120000,0,10000,0
臺南市私立伊凡卡幼兒園,東區,準公共化,12,276000,22800,23000,1900
臺南市私立佑佳幼兒園,安南區,準公共化,12,226128,9000,18844,750
臺南市私立佑幼幼兒園,六甲區,準公共化,12,195984,0,16332,0
臺南市私立何嘉仁幼兒園,永康區,私立,12,350020,26400,29168,2200
臺南市私立佛光山慈航幼兒園,安南區,私立,12,247200,33000,20600,2750
臺南市私立佳佳幼兒園,佳里區,私立,12,204000,36000,17000,3000
臺南市私立佳安幼兒園,楠西區,準公共化,12,182400,0,15200,0
臺南市私立佳恩幼兒園,中西區,準公共化,12,273600,52800,22800,4400
臺南市私立佳祥幼兒園,佳里區,私立,12,152800,26400,12733,2200
臺南市私立佳里劍橋幼兒園,佳里區,準公共化,12,228000,66000,19000,5500
臺南市私立佳里崧安幼兒園,佳里區,準公共化,12,189000,0,15750,0
臺南市私立佳音幼兒園,歸仁區,私立,12,132000,0,11000,0
臺南市私立侑之苑幼兒園,永康區,私立,12,295200,24000,24600,2000
臺南市私立倍幼安幼兒園,安定區,私立,12,192000,42240,16000,3520
臺南市私立健光幼兒園,官田區,私立,12,192000,39600,16000,3300
臺南市私立傑仕堡幼兒園,安平區,準公共化,12,268000,9000,22333,750
臺南市私立傑尼爾富農幼兒園,東區,準公共化,12,228000,48000,19000,4000
臺南市私立傑尼爾幼兒園,永康區,準公共化,12,242400,48000,20200,4000
臺南市私立傑尼爾至善幼兒園,東區,準公共化,12,240000,48000,20000,4000
臺南市私立傑登幼兒園,永康區,準公共化,12,249600,72000,20800,6000
臺南市私立優仕堡幼兒園,安平區,私立,12,335200,72000,27933,6000
臺南市私立優學幼兒園,永康區,準公共化,12,219144,9000,18262,750
臺南市私立元喬幼兒園,東區,私立,12,232000,48000,19333,4000
臺南市私立光暉幼兒園,安南區,私立,12,252000,60000,21000,5000
臺南市私立凱迪斯幼兒園,永康區,準公共化,12,242000,26400,20167,2200
臺南市私立劍聲國際幼兒園,東區,私立,12,516000,60000,43000,5000
臺南市私立劍聲幼兒園,東區,私立,12,360000,43200,30000,3600
臺南市私立勁寶兒唯馨幼兒園,佳里區,私立,12,348000,72000,29000,6000
臺南市私立勝利幼兒園,南區,準公共化,12,204000,0,17000,0
臺南市私立南光幼兒園,安南區,私立,12,312000,0,26000,0
臺南市私立南科國際幼兒園,新市區,私立,12,276000,60000,23000,5000
臺南市私立博學幼兒園,南區,準公共化,12,171616,9000,14301,750
臺南市私立卡羅幼兒園,南區,私立,12,372800,0,31067,0
臺南市私立台南保進國際藝術幼兒園,安南區,準公共化,12,252000,9000,21000,750
臺南市私立台江幼兒園,安南區,準公共化,12,276000,22800,23000,1900
臺南市私立史丹佛幼兒園,官田區,私立,12,276000,105600,23000,8800
臺南市私立史塔納幼兒園,永康區,私立,12,190400,0,15867,0
臺南市私立吉兒堡幼兒園,楠西區,準公共化,12,166864,12000,13905,1000
臺南市私立吉姆大秝荳幼兒園,西港區,準公共化,12,219936,27600,18328,2300
臺南市私立吉姆幼兒園,新化區,準公共化,12,212040,27600,17670,2300
臺南市私立吉尼斯幼兒園,歸仁區,私立,12,216000,26400,18000,2200
臺南市私立吉得堡幼兒園,永康區,私立,12,208800,36000,17400,3000
臺南市私立名人幼兒園,後壁區,準公共化,12,194184,0,16182,0
臺南市私立向日葵幼兒園,北區,私立,12,295200,79200,24600,6600
臺南市私立和順幼兒園,安南區,準公共化,12,216000,36000,18000,3000
臺南市私立哈佛人文藝術幼兒園,西港區,準公共化,12,264000,52800,22000,4400
臺南市私立哈佛幼兒園,新營區,準公共化,12,240536,9000,20045,750
臺南市私立哈佛蒙特梭利幼兒園,中西區,私立,11,406500,0,36955,0
臺南市私立哈佛蒙特梭利幼兒園小小分班,中西區,私立,11,406500,0,36955,0
臺南市私立哈比斯特幼兒園,六甲區,準公共化,12,170400,0,14200,0
臺南市私立善化華盛頓幼兒園,善化區,私立,12,216000,36000,18000,3000
臺南市私立善行幼兒園,佳里區,私立,12,168000,36000,14000,3000
臺南市私立喜兒坊幼兒園,安平區,私立,12,593600,48000,49467,4000
臺南市私立喜樹歸園幼兒園,南區,私立,12,204000,26400,17000,2200
臺南市私立喬登幼兒園,安平區,準公共化,12,247200,21600,20600,1800
臺南市私立培德幼兒園,官田區,私立,12,151200,30000,12600,2500
臺南市私立夏綠蒂幼兒園,柳營區,準公共化,12,288000,24000,24000,2000
臺南市私立大地暘光幼兒園,麻豆區,準公共化,12,232712,9000,19393,750
臺南市私立大宗幼兒園,仁德區,私立,12,252000,0,21000,0
臺南市私立大成幼兒園,南區,準公共化,12,256992,9000,21416,750
臺南市私立大自然幼兒園,新營區,準公共化,12,229296,9000,19108,750
臺南市私立大舜科技幼兒園,安南區,私立,12,240000,60000,20000,5000
臺南市私立大華幼兒園,新營區,私立,12,180000,12000,15000,1000
臺南市私立大衛營幼兒園,鹽水區,私立,12,208800,60000,17400,5000
臺南市私立天才幼兒園,永康區,私立,12,298400,42000,24867,3500
臺南市私立天資幼兒園,北區,準公共化,12,204000,0,17000,0
臺南市私立奧斯汀國際幼兒園,北區,私立,12,225120,0,18760,0
臺南市私立威斯康辛幼兒園,東區,準公共化,12,249780,0,20815,0
臺南市私立威爾森佳里幼兒園,佳里區,準公共化,12,228000,66000,19000,5500
臺南市私立威爾森德高幼兒園,東區,準公共化,12,278400,66000,23200,5500
臺南市私立威爾森東橋幼兒園,永康區,私立,12,372000,82800,31000,6900
臺南市私立娘親幼兒園,安南區,準公共化,12,180000,0,15000,0
臺南市私立媬能幼兒園,歸仁區,準公共化,12,220344,9000,18362,750
臺南市私立嬌生幼兒園,永康區,私立,12,303600,36000,25300,3000
臺南市私立安南幼兒園,安南區,準公共化,12,237408,42000,19784,3500
臺南市私立安南幼兒園安中分班,安南區,準公共化,12,253200,42000,21100,3500
臺南市私立安南幼兒園安南分班,安南區,準公共化,12,257760,42000,21480,3500
臺南市私立安得誼幼兒園,北區,私立,12,160000,72000,13333,6000
臺南市私立安心幼兒園,六甲區,準公共化,12,170400,0,14200,0
臺南市私立安格堡幼兒園,關廟區,準公共化,12,311200,31680,25933,2640
臺南市私立安琪兒幼兒園,安南區,準公共化,12,204000,36000,17000,3000
臺南市私立安琪幼兒園,安南區,私立,12,163200,0,13600,0
臺南市私立寶仁幼兒園,北區,私立,12,193200,8400,16100,700
臺南市私立寶寶幼兒園,中西區,準公共化,12,251592,26400,20966,2200
臺南市私立寶琪幼兒園,仁德區,私立,12,138400,0,11533,0
臺南市私立寶貝家庭幼兒園,北區,私立,12,291120,36000,24260,3000
臺南市私立寶貝德蘭幼兒園,南區,準公共化,12,267120,9000,22260,750
臺南市私立寶貝熊幼兒園,南化區,私立,12,151200,0,12600,0
臺南市私立小博士幼兒園,安定區,準公共化,12,197208,0,16434,0
臺南市私立小咪咪幼兒園,仁德區,私立,12,184000,42240,15333,3520
臺南市私立小圓圓幼兒園,下營區,私立,12,164400,22800,13700,1900
臺南市私立小天使幼兒園,麻豆區,私立,12,308000,55200,25667,4600
臺南市私立小太陽幼兒園,東區,私立,12,216000,36000,18000,3000
臺南市私立小太陽東興幼兒園,新營區,私立,12,228000,24000,19000,2000
臺南市私立小孔明創客幼兒園,安南區,準公共化,12,290400,39600,24200,3300
臺南市私立小森林成長幼兒園,官田區,私立,12,187200,12000,15600,1000
臺南市私立小牛頓幼兒園,中西區,準公共化,12,180888,9000,15074,750
臺南市私立小袋鼠幼兒園,柳營區,準公共化,12,154144,9000,12845,750
臺南市私立巧可碩幼兒園,安南區,準公共化,12,252744,9000,21062,750
臺南市私立巨光幼兒園,歸仁區,私立,12,259200,39600,21600,3300
臺南市私立巴洛可蒙特梭利幼兒園,永康區,私立,12,652000,120000,54333,10000
臺南市私立幸福幼兒園,東山區,私立,12,276000,27600,23000,2300
臺南市私立幼兒佳幼兒園,新市區,準公共化,12,280800,22800,23400,1900
臺南市私立幼幼世界幼兒園,永康區,準公共化,12,271200,78000,22600,6500
臺南市私立幼芽幼兒園,南區,準公共化,12,243856,9000,20321,750
臺南市私立幼華幼兒園,永康區,私立,12,199200,30000,16600,2500
臺南市私立康德爾幼兒園,北區,準公共化,12,187200,9000,15600,750
臺南市私立康橋幼兒園,安南區,準公共化,12,233280,9000,19440,750
臺南市私立後甲幼兒園,東區,私立,12,177600,0,14800,0
臺南市私立德光幼兒園,東區,私立,12,195600,39600,16300,3300
臺南市私立德妮勁寶兒幼兒園,東區,準公共化,12,358800,72000,29900,6000
臺南市私立德妮培安幼兒園,安平區,準公共化,12,383200,72000,31933,6000
臺南市私立德妮湖美幼兒園,北區,準公共化,12,358800,72000,29900,6000
臺南市私立德安幼兒園,永康區,私立,12,206400,36000,17200,3000
臺南市私立德成幼兒園,山上區,私立,12,204000,0,17000,0
臺南市私立德林國學幼兒園,新市區,準公共化,12,242000,26400,20167,2200
臺南市私立德蕾幼兒園,玉井區,私立,12,142400,39600,11867,3300
臺南市私立心之寶幼兒園,新市區,準公共化,12,228984,0,19082,0
臺南市私立心馨園幼兒園,南區,私立,12,204000,26400,17000,2200
臺南市私立快樂幼兒園,南區,準公共化,12,240000,36000,20000,3000
臺南市私立快樂讀經幼兒園,北區,準公共化,12,214056,26400,17838,2200
臺南市私立怡東幼兒園,東區,私立,12,225600,30000,18800,2500
臺南市私立意文幼兒園,安南區,準公共化,12,242000,42000,20167,3500
臺南市私立愛上學幼兒園,安南區,準公共化,12,276000,66000,23000,5500
臺南市私立愛佳幼兒園,永康區,私立,12,186400,28800,15533,2400
臺南市私立愛兒堡幼兒園,東區,準公共化,12,152000,26400,12667,2200
臺南市私立愛兒幼兒園,永康區,私立,12,252000,54000,21000,4500
臺南市私立愛因斯坦資優幼兒園,安南區,私立,12,308000,22800,25667,1900
臺南市私立愛幼幼兒園,永康區,私立,12,223200,26400,18600,2200
臺南市私立愛心幼兒園,新市區,準公共化,12,224136,9000,18678,750
臺南市私立愛普樂斯幼兒園,北區,私立,12,278400,66000,23200,5500
臺南市私立愛森堡幼兒園,永康區,準公共化,12,312000,72000,26000,6000
臺南市私立愛群幼兒園,新營區,準公共化,12,233976,48000,19498,4000
臺南市私立愛貝文幼兒園,安平區,私立,12,386400,0,32200,0
臺南市私立愛迪堡幼兒園,仁德區,私立,12,218400,72000,18200,6000
臺南市私立愛迪生幼兒園,新市區,私立,12,196000,0,16333,0
臺南市私立愛迪生資優幼兒園,中西區,準公共化,12,235784,9000,19649,750
臺南市私立愛麗兒幼兒園,東區,準公共化,12,264000,36000,22000,3000
臺南市私立愛麗絲幼兒園,北區,私立,12,232800,36000,19400,3000
臺南市私立慈心幼兒園,東區,準公共化,12,229824,9000,19152,750
臺南市私立慈恩幼兒園,永康區,私立,12,288000,84000,24000,7000
臺南市私立慈暉幼兒園,安定區,私立,12,184800,36000,15400,3000
臺南市私立慧慈幼兒園,善化區,私立,12,211200,0,17600,0
臺南市私立才子幼兒園,東區,私立,12,361600,36960,30133,3080
臺南市私立才碩幼兒園,安南區,準公共化,12,194880,0,16240,0
臺南市私立敦煌幼兒園,永康區,準公共化,12,283200,52800,23600,4400
臺南市私立文林幼兒園,東區,準公共化,12,235680,9000,19640,750
