point,area,type,months,total1,total2,monthly1,monthly2
桃園市外社非營利幼兒園（委託財團法人慈心兒童教育基金會辦理）,蘆竹區,非營利,12,103980,0,8665,0
桃園市大和非營利幼兒園(委託明新學校財團法人設立之明新科技大學辦理),八德區,非營利,12,108144,0,9012,0
桃園市大園區五權國民小學附設幼兒園,大園區,公立,8,72092,200,9012,25
桃園市大園區內海國民小學附設幼兒園,大園區,公立,8,72092,0,9012,0
桃園市大園區后厝國民小學附設幼兒園,大園區,公立,8,72092,200,9012,25
桃園市大園區埔心國民小學附設幼兒園,大園區,公立,8,72092,200,9012,25
桃園市大園區溪海國民小學附設幼兒園,大園區,公立,8,72092,0,9012,0
桃園市大園區潮音國民小學附設幼兒園,大園區,公立,8,72092,200,9012,25
桃園市大園區菓林國民小學附設幼兒園,大園區,公立,8,72092,200,9012,25
桃園市大有非營利幼兒園(委託財團法人彭婉如文教基金會辦理),桃園區,非營利,12,116016,0,9668,0
桃園市大溪區中興國民小學附設幼兒園,大溪區,公立,8,72092,200,9012,25
桃園市大溪區仁和國民小學附設幼兒園,大溪區,公立,8,72092,200,9012,25
桃園市大溪區僑愛國民小學附設幼兒園,大溪區,公立,8,72092,0,9012,0
桃園市大溪區南興國民小學附設幼兒園,大溪區,公立,8,72092,0,9012,0
桃園市大溪區員樹林國民小學附設幼兒園,大溪區,公立,8,72092,200,9012,25
桃園市大溪區大溪國民小學附設幼兒園,大溪區,公立,8,72092,0,9012,0
桃園市大溪區永福國民小學附設幼兒園,大溪區,公立,8,72092,0,9012,0
桃園市大溪區田心國民小學附設幼兒園,大溪區,公立,8,72092,200,9012,25
桃園市大溪區福安國民小學附設幼兒園,大溪區,公立,8,72092,0,9012,0
桃園市大溪區美華國民小學附設幼兒園,大溪區,公立,8,72092,200,9012,25
桃園市大溪區農會附設桃園市私立幼兒園,大溪區,私立,10,234000,0,23400,0
桃園市大溪非營利幼兒園(委託財團法人三之三生命教育基金會辦理),大溪區,非營利,12,112560,0,9380,0
桃園市平興非營利幼兒園（委託社團法人中華民國城鄉形象協會辦理）,平鎮區,非營利,12,100908,0,8409,0
桃園市平鎮區北勢國民小學附設幼兒園,平鎮區,公立,8,72092,200,9012,25
桃園市平鎮區南勢國民小學附設幼兒園,平鎮區,公立,8,72092,10100,9012,1263
桃園市平鎮區宋屋國民小學附設幼兒園,平鎮區,公立,8,72092,0,9012,0
桃園市平鎮區山豐國民小學附設幼兒園,平鎮區,公立,8,71232,0,8904,0
桃園市平鎮區平興國民小學附設幼兒園,平鎮區,公立,8,72092,0,9012,0
桃園市平鎮區復旦國民小學附設幼兒園,平鎮區,公立,8,72092,200,9012,25
桃園市平鎮區忠貞國民小學附設幼兒園,平鎮區,公立,8,72092,0,9012,0
桃園市平鎮區新勢國民小學附設幼兒園,平鎮區,公立,8,72092,0,9012,0
桃園市平鎮區新榮國民小學附設幼兒園,平鎮區,公立,8,72092,200,9012,25
桃園市平鎮區東勢國民小學附設幼兒園,平鎮區,公立,8,72092,200,9012,25
桃園市平鎮區東安國民小學附設幼兒園,平鎮區,公立,8,72092,200,9012,25
桃園市平鎮區祥安國民小學附設幼兒園,平鎮區,公立,8,72092,200,9012,25
桃園市平鎮區義興國民小學附設幼兒園,平鎮區,公立,8,72092,200,9012,25
桃園市建國非營利幼兒園(委託社團法人臺灣亞洲學前教育培訓協會辦理),桃園區,非營利,12,102888,0,8574,0
桃園市復興區三光國民小學附設幼兒園,復興區,公立,8,72092,200,9012,25
桃園市復興區三民國民小學附設幼兒園,復興區,公立,8,72092,0,9012,0
桃園市復興區介壽國民小學附設幼兒園,復興區,公立,8,72092,200,9012,25
桃園市復興區光華國民小學附設幼兒園,復興區,公立,8,72092,0,9012,0
桃園市復興區奎輝國民小學附設幼兒園,復興區,公立,8,72092,200,9012,25
桃園市復興區巴崚國民小學附設幼兒園,復興區,公立,8,72092,0,9012,0
桃園市復興區立幼兒園,復興區,公立,8,72092,0,9012,0
桃園市復興區立幼兒園三民分班,大溪區,公立,8,72092,0,9012,0
桃園市復興區立幼兒園華陵分班,復興區,公立,8,72092,0,9012,0
桃園市復興區羅浮國民小學附設幼兒園,復興區,公立,8,72092,0,9012,0
桃園市復興區義盛國民小學附設幼兒園,復興區,公立,8,72092,0,9012,0
桃園市復興區長興國民小學附設幼兒園,復興區,公立,8,72092,200,9012,25
桃園市復興區霞雲國民小學附設幼兒園,復興區,公立,8,72092,0,9012,0
桃園市復興區高義國民小學附設幼兒園,復興區,公立,8,72092,200,9012,25
桃園市快樂非營利幼兒園(委託社團法人台灣幼兒早期教育協會辦理),桃園區,非營利,12,107124,0,8927,0
桃園市快樂非營利幼兒園(委託社團法人台灣幼兒早期教育協會辦理)會稽分班,桃園區,非營利,12,107124,0,8927,0
桃園市文德非營利幼兒園（委託財團法人靖娟兒童安全文教基金會辦理）,龜山區,非營利,12,111816,0,9318,0
桃園市文昌非營利幼兒園(委託財團法人彭婉如文教基金會辦理),桃園區,非營利,12,100128,0,8344,0
桃園市文欣非營利幼兒園（委託財團法人靖娟兒童安全文教基金會辦理）,龜山區,非營利,12,106716,0,8893,0
桃園市文華非營利幼兒園（委託財團法人三之三生命教育基金會辦理）,龜山區,非營利,12,97944,0,8162,0
桃園市新埔非營利幼兒園(委託社團法人中華民國城鄉形象協會辦理),桃園區,非營利,12,122424,0,10202,0
桃園市新屋區啟文國民小學附設幼兒園,新屋區,公立,8,72092,200,9012,25
桃園市新屋區埔頂國民小學附設幼兒園,新屋區,公立,8,72092,0,9012,0
桃園市新屋區大坡國民小學附設幼兒園,新屋區,公立,8,72092,0,9012,0
桃園市新屋區新屋國民小學附設幼兒園,新屋區,公立,8,72092,14900,9012,1863
桃園市新屋區東明國民小學附設幼兒園,新屋區,公立,8,72092,0,9012,0
桃園市新屋區永安國民小學附設幼兒園,新屋區,公立,8,72092,0,9012,0
桃園市新屋區社子國民小學附設幼兒園,新屋區,公立,8,72092,200,9012,25
桃園市新屋區笨港國民小學附設幼兒園,新屋區,公立,8,72092,0,9012,0
桃園市新屋區蚵間國民小學附設幼兒園,新屋區,公立,8,72092,0,9012,0
桃園市新屋區頭洲國民小學附設幼兒園,新屋區,公立,8,72092,200,9012,25
桃園市新華非營利幼兒園（委託財團法人三之三生命教育基金會辦理）,平鎮區,非營利,12,104328,0,8694,0
桃園市月眉非營利幼兒園(委託社團法人新北市中華國際嬰幼兒發展學會辦理),中壢區,非營利,12,102960,0,8580,0
桃園市桃園區中埔國民小學附設幼兒園,桃園區,公立,8,72092,0,9012,0
桃園市桃園區中山國民小學附設幼兒園,桃園區,公立,8,72092,11516,9012,1440
桃園市桃園區北門國民小學附設幼兒園,桃園區,公立,8,72092,200,9012,25
桃園市桃園區南門國民小學附設幼兒園,桃園區,公立,8,72092,200,9012,25
桃園市桃園區同安國民小學附設幼兒園,桃園區,公立,8,72092,200,9012,25
桃園市桃園區建國國民小學附設幼兒園,桃園區,公立,8,72092,9750,9012,1219
桃園市桃園區建德國民小學附設幼兒園,桃園區,公立,8,72092,21685,9012,2711
桃園市桃園區慈文國民小學附設幼兒園,桃園區,公立,8,72092,200,9012,25
桃園市桃園區成功國民小學附設幼兒園,桃園區,公立,8,72092,200,9012,25
桃園市桃園區文山國民小學附設幼兒園,桃園區,公立,8,72092,5100,9012,638
桃園市桃園區會稽國民小學附設幼兒園,桃園區,公立,8,72092,9600,9012,1200
桃園市桃園區東門國民小學附設幼兒園,桃園區,公立,8,72092,0,9012,0
桃園市桃園區桃園國民小學附設幼兒園,桃園區,公立,8,72092,200,9012,25
桃園市桃園區西門國民小學附設幼兒園,桃園區,公立,8,72092,200,9012,25
桃園市桃園區青溪國民小學附設幼兒園,桃園區,公立,8,72092,200,9012,25
桃園市桃捷非營利幼兒園(委託社團法人台灣幸福園親子教育推廣學會辦理),大園區,非營利,12,103104,0,8592,0
桃園市楊光非營利幼兒園（委託社團法人新竹市教保人員協會辦理）,楊梅區,非營利,12,106908,0,8909,0
桃園市楊明非營利幼兒園（委託社團法人新北市中華國際嬰幼兒發展學會辦理）,楊梅區,非營利,12,102960,0,8580,0
桃園市楊梅區上湖國民小學附設幼兒園,楊梅區,公立,8,72092,0,9012,0
桃園市楊梅區上田國民小學附設幼兒園,楊梅區,公立,8,72092,200,9012,25
桃園市楊梅區四維國民小學附設幼兒園,楊梅區,公立,8,72092,0,9012,0
桃園市楊梅區大同國民小學附設幼兒園,楊梅區,公立,8,72092,200,9012,25
桃園市楊梅區富岡國民小學附設幼兒園,楊梅區,公立,8,71632,0,8954,0
桃園市楊梅區楊心國民小學附設幼兒園,楊梅區,公立,8,72092,0,9012,0
桃園市楊梅區楊明國民小學附設幼兒園,楊梅區,公立,8,72092,0,9012,0
桃園市楊梅區楊梅國民小學附設幼兒園,楊梅區,公立,8,72092,200,9012,25
桃園市楊梅區水美國民小學附設幼兒園,楊梅區,公立,8,72092,200,9012,25
桃園市楊梅區瑞原國民小學附設幼兒園,楊梅區,公立,8,72092,0,9012,0
桃園市楊梅區瑞埔國民小學附設幼兒園,楊梅區,公立,8,72092,200,9012,25
桃園市楊梅區瑞梅國民小學附設幼兒園,楊梅區,公立,8,72092,0,9012,0
桃園市楊梅區高榮國民小學附設幼兒園,楊梅區,公立,8,72092,200,9012,25
桃園市橫峰非營利幼兒園（委託社團法人中華民國城鄉形象協會辦理）,大園區,非營利,12,102396,0,8533,0
桃園市永福非營利幼兒園(委託社團法人臺灣亞洲學前教育培訓協會辦理),楊梅區,非營利,12,97596,0,8133,0
桃園市永福非營利幼兒園(委託社團法人臺灣亞洲學前教育培訓協會辦理)校前分班,楊梅區,非營利,12,97596,0,8133,0
桃園市瑞坪非營利幼兒園(委託社團法人臺灣亞洲學前教育培訓協會辦理),楊梅區,非營利,12,95748,0,7979,0
桃園市私立一心幼兒園,中壢區,私立,12,241832,0,20153,0
桃園市私立三立幼兒園,八德區,準公共化,12,215648,9000,17971,750
桃園市私立上禾幼兒園,大溪區,私立,12,200000,28800,16667,2400
桃園市私立丞格幼兒園,龜山區,私立,10,330000,0,33000,0
桃園市私立中壢工業區聯合幼兒園,中壢區,準公共化,12,253824,18000,21152,1500
桃園市私立中山幼兒園,中壢區,準公共化,12,192000,9000,16000,750
桃園市私立中正藝文幼兒園,桃園區,私立,12,516000,52800,43000,4400
桃園市私立中華幼兒園,大園區,準公共化,12,264936,26400,22078,2200
桃園市私立丹妮幼兒園,龍潭區,私立,12,298000,52800,24833,4400
桃園市私立乖乖幼兒園,中壢區,私立,12,251200,0,20933,0
桃園市私立亞碩幼兒園,平鎮區,私立,12,302800,0,25233,0
桃園市私立人文蒙特梭利幼兒園,桃園區,私立,12,300000,0,25000,0
桃園市私立仁愛幼兒園,龍潭區,準公共化,12,245568,18480,20464,1540
桃園市私立仟樺幼兒園,楊梅區,私立,12,244000,28800,20333,2400
桃園市私立企鵝家族英國幼兒園,中壢區,準公共化,12,257280,48000,21440,4000
桃園市私立休仕頓幼兒園,平鎮區,準公共化,12,241040,9000,20087,750
桃園市私立佑佑寶貝幼兒園,觀音區,準公共化,12,193584,9000,16132,750
桃園市私立何嘉仁平鎮幼兒園,平鎮區,私立,12,348640,0,29053,0
桃園市私立何嘉仁幼兒園,桃園區,私立,12,372000,0,31000,0
桃園市私立何智仁幼兒園,中壢區,私立,10,240000,0,24000,0
桃園市私立佛克力幼兒園,大溪區,準公共化,12,194136,0,16178,0
桃園市私立佛利亞華興幼兒園,大園區,私立,12,252000,0,21000,0
桃園市私立佳和幼兒園,八德區,準公共化,12,192976,0,16081,0
桃園市私立佳豪幼兒園,中壢區,私立,12,211600,26400,17633,2200
桃園市私立信華幼兒園,蘆竹區,準公共化,12,285520,28800,23793,2400
桃園市私立偉恩幼兒園,桃園區,準公共化,12,302400,12000,25200,1000
桃園市私立健行幼兒園,龍潭區,私立,12,196800,36000,16400,3000
桃園市私立偵娣幼兒園,八德區,私立,12,263760,61200,21980,5100
桃園市私立優德威幼兒園,八德區,私立,12,231240,31200,19270,2600
桃園市私立優比幼兒園,八德區,準公共化,12,168000,9000,14000,750
桃園市私立六合幼兒園,龜山區,準公共化,12,198504,1000,16542,83
桃園市私立冠博幼兒園,龍潭區,準公共化,12,203416,0,16951,0
桃園市私立凱思堡幼兒園,八德區,私立,12,364000,0,30333,0
桃園市私立凱莉幼兒園,桃園區,準公共化,12,201928,0,16827,0
桃園市私立創意家幼兒園,中壢區,準公共化,12,264000,33600,22000,2800
桃園市私立劍橋幼兒園,桃園區,私立,10,364000,0,36400,0
桃園市私立加貝爾幼兒園,八德區,私立,12,238400,24000,19867,2000
桃園市私立勁草幼兒園,桃園區,私立,10,268800,0,26880,0
桃園市私立千千幼兒園,中壢區,準公共化,12,255760,9000,21313,750
桃園市私立千心幼兒園,大溪區,準公共化,12,242160,9000,20180,750
桃園市私立千雅幼兒園,大溪區,私立,10,187000,13200,18700,1320
桃園市私立南勢快樂斑比蒙氏幼兒園,平鎮區,準公共化,12,268000,12000,22333,1000
桃園市私立南華幼兒園,龜山區,準公共化,12,192016,39600,16001,3300
桃園市私立原明欣幼兒園,中壢區,準公共化,12,252000,9000,21000,750
桃園市私立及人幼兒園,楊梅區,私立,12,192000,12000,16000,1000
桃園市私立双得幼兒園,中壢區,私立,10,710000,66000,71000,6600
桃園市私立叡稚幼兒園,桃園區,準公共化,12,250560,0,20880,0
桃園市私立史丹佛幼兒園,平鎮區,私立,10,255600,16500,25560,1650
桃園市私立吉尼爾歌德幼兒園,中壢區,私立,12,228000,6000,19000,500
桃園市私立吉星幼兒園,楊梅區,準公共化,12,227184,19200,18932,1600
桃園市私立名人幼兒園,八德區,準公共化,12,251616,9000,20968,750
桃園市私立吾師幼兒園,桃園區,私立,12,159600,0,13300,0
桃園市私立和美幼兒園,觀音區,準公共化,12,240528,24000,20044,2000
桃園市私立哈囉凱蒂幼兒園,大園區,私立,12,212000,0,17667,0
桃園市私立唯崧幼兒園,平鎮區,準公共化,12,254552,18000,21213,1500
桃園市私立啟幼幼兒園,楊梅區,準公共化,12,272160,0,22680,0
桃園市私立善貽幼兒園,大溪區,私立,12,231840,61200,19320,5100
桃園市私立喜兒幼兒園,楊梅區,私立,12,272400,0,22700,0
桃園市私立喜樂幼兒園,中壢區,準公共化,12,239664,36000,19972,3000
桃園市私立喬幼幼兒園,桃園區,私立,10,205500,22000,20550,2200
桃園市私立喬比幼兒園,觀音區,私立,12,191200,24000,15933,2000
桃園市私立喬立幼兒園,龜山區,私立,12,256000,36000,21333,3000
桃園市私立嘉仁幼兒園,蘆竹區,私立,12,352820,0,29402,0
桃園市私立嘉煌幼兒園,龍潭區,私立,12,339640,0,28303,0
桃園市私立嘉育幼兒園,蘆竹區,私立,12,198000,0,16500,0
桃園市私立四季幼兒園,龍潭區,私立,12,260400,26400,21700,2200
桃園市私立囿柔幼兒園,蘆竹區,準公共化,12,216000,18000,18000,1500
桃園市私立國恩幼兒園,中壢區,準公共化,12,266400,24000,22200,2000
桃園市私立國際長頸鹿幼兒園,桃園區,私立,12,324000,72000,27000,6000
桃園市私立國鼎幼兒園,中壢區,私立,12,259200,26400,21600,2200
桃園市私立圓圓幼兒園,桃園區,私立,12,239600,61200,19967,5100
桃園市私立埔心幼兒園,楊梅區,準公共化,12,209576,0,17465,0
桃園市私立培英幼兒園,大園區,私立,12,192000,0,16000,0
桃園市私立夏恩幼兒園,新屋區,準公共化,12,292000,0,24333,0
桃園市私立多元幼兒園,桃園區,私立,10,320000,0,32000,0
桃園市私立多恩長頸鹿幼兒園,觀音區,準公共化,12,259440,0,21620,0
桃園市私立大中華幼兒園,大園區,準公共化,12,251440,26400,20953,2200
桃園市私立大全幼兒園,平鎮區,準公共化,12,192000,9000,16000,750
桃園市私立大惠幼兒園,楊梅區,準公共化,12,194536,0,16211,0
桃園市私立大方幼兒園,平鎮區,私立,12,191000,0,15917,0
桃園市私立大業幼兒園,桃園區,私立,12,264000,36000,22000,3000
桃園市私立大溪溫德爾幼兒園,大溪區,私立,12,204000,26400,17000,2200
桃園市私立大群幼兒園,平鎮區,準公共化,12,231872,0,19323,0
桃園市私立大自然幼兒園,中壢區,準公共化,12,251240,9600,20937,800
桃園市私立大賞蒙特梭利幼兒園,桃園區,準公共化,12,250336,13500,20861,1125
桃園市私立天韻幼兒園,平鎮區,私立,12,212000,26400,17667,2200
桃園市私立奇德爾幼兒園,楊梅區,準公共化,12,195776,0,16315,0
桃園市私立奧爾堡幼兒園,中壢區,私立,12,322000,0,26833,0
桃園市私立威士登國際幼兒園,平鎮區,私立,12,217200,0,18100,0
桃園市私立婕瑪幼兒園,中壢區,私立,10,230400,0,23040,0
桃園市私立安和幼兒園,桃園區,私立,10,420000,0,42000,0
桃園市私立安宜幼兒園,平鎮區,私立,12,222560,0,18547,0
桃園市私立安德笙幼兒園,蘆竹區,私立,12,178000,0,14833,0
桃園市私立安琪兒幼兒園,中壢區,準公共化,12,324800,0,27067,0
桃園市私立宏林幼兒園,觀音區,準公共化,12,239056,9000,19921,750
桃園市私立宏欣幼兒園,中壢區,私立,10,162000,0,16200,0
桃園市私立宜欣園幼兒園,桃園區,準公共化,12,228000,24000,19000,2000
桃園市私立家安幼兒園,平鎮區,準公共化,12,246184,9000,20515,750
桃園市私立家家幼兒園,蘆竹區,準公共化,12,270960,9000,22580,750
桃園市私立富棋幼兒園,平鎮區,準公共化,12,278400,36000,23200,3000
桃園市私立小博士幼兒園,觀音區,準公共化,12,230440,0,19203,0
桃園市私立小奶爸幼兒園,平鎮區,準公共化,12,283600,9000,23633,750
桃園市私立小朋友幼兒園,蘆竹區,私立,10,270000,36000,27000,3600
桃園市私立小森林幼兒園,桃園區,私立,12,288000,0,24000,0
桃園市私立小牛津幼兒園,八德區,私立,12,230240,33600,19187,2800
桃園市私立小瓢蟲幼兒園,楊梅區,私立,12,277600,0,23133,0
桃園市私立小草幼兒園,中壢區,準公共化,12,195472,26400,16289,2200
桃園市私立小荳荳幼兒園,楊梅區,準公共化,12,213840,28800,17820,2400
桃園市私立尼爾長頸鹿幼兒園,平鎮區,私立,12,256200,52800,21350,4400
桃園市私立山雅幼兒園,桃園區,私立,10,220400,37950,22040,3795
桃園市私立崇皓幼兒園,中壢區,私立,10,242480,0,24248,0
桃園市私立巧宜幼兒園,中壢區,私立,12,230400,0,19200,0
桃園市私立巨茂幼兒園,桃園區,準公共化,12,278400,31200,23200,2600
桃園市私立巴黎幼兒園,桃園區,私立,12,262480,24000,21873,2000
桃園市私立希望城堡幼兒園,桃園區,準公共化,12,232400,9000,19367,750
桃園市私立平安幼兒園,桃園區,私立,12,248948,144000,20746,12000
桃園市私立幸福日光幼兒園,中壢區,私立,12,260680,38400,21723,3200
桃園市私立幼幼家幼兒園,平鎮區,準公共化,12,207480,0,17290,0
桃園市私立幼幼幼兒園,中壢區,準公共化,12,250512,9000,20876,750
桃園市私立幼華幼兒園,桃園區,準公共化,12,192000,36000,16000,3000
桃園市私立康大幼兒園,觀音區,準公共化,12,197352,0,16446,0
桃園市私立康橋幼兒園,蘆竹區,準公共化,12,364000,0,30333,0
桃園市私立康萊爾幼兒園,桃園區,私立,12,336000,12000,28000,1000
桃園市私立廣福幼兒園,八德區,私立,10,315000,8600,31500,860
桃園市私立建興幼兒園,桃園區,準公共化,12,210720,9000,17560,750
桃園市私立建華幼兒園,觀音區,準公共化,12,192000,9000,16000,750
桃園市私立張校長幼兒園,觀音區,準公共化,12,234312,9000,19526,750
桃園市私立張校長森林幼兒園,觀音區,準公共化,12,246336,7200,20528,600
桃園市私立御寶兒幼兒園,桃園區,準公共化,12,338400,36000,28200,3000
桃園市私立復興岡幼兒園,桃園區,私立,12,213600,13200,17800,1100
桃園市私立德來幼兒園,桃園區,私立,10,207360,0,20736,0
桃園市私立德育幼兒園,八德區,準公共化,12,230288,18000,19191,1500
桃園市私立心藝幼兒園,龜山區,私立,12,415800,24000,34650,2000
桃園市私立忠政幼兒園,平鎮區,準公共化,12,192000,14400,16000,1200
桃園市私立忠福幼兒園,中壢區,私立,12,212000,36000,17667,3000
桃園市私立快樂傌麗安幼兒園,桃園區,私立,12,300000,0,25000,0
桃園市私立快樂斑比幼兒園,平鎮區,準公共化,12,268000,12000,22333,1000
桃園市私立快樂斑比蒙特梭利幼兒園,龜山區,準公共化,12,232480,0,19373,0
桃園市私立快樂營幼兒園,蘆竹區,私立,12,196800,18000,16400,1500
桃園市私立怡心幼兒園,大園區,私立,10,180680,0,18068,0
桃園市私立怡心幼兒園竹圍分班,大園區,私立,10,180680,0,18068,0
桃園市私立恩典幼兒園,蘆竹區,私立,12,187200,0,15600,0
桃園市私立恩碩幼兒園,中壢區,私立,12,192640,0,16053,0
桃園市私立悅興幼兒園,八德區,準公共化,12,250320,10600,20860,883
桃園市私立惠思頓幼兒園,蘆竹區,準公共化,12,241608,9000,20134,750
桃園市私立惠翔幼兒園,大園區,私立,12,194400,0,16200,0
桃園市私立愛佳幼兒園,蘆竹區,準公共化,12,175216,9000,14601,750
桃園市私立愛兒群幼兒園,八德區,私立,12,264400,26400,22033,2200
桃園市私立愛兒群龍潭幼兒園,龍潭區,私立,12,286440,12000,23870,1000
桃園市私立愛寶兒幼兒園,中壢區,準公共化,12,266400,24000,22200,2000
桃園市私立愛尼歐幼兒園,楊梅區,準公共化,12,255432,24000,21286,2000
桃園市私立愛彌兒幼兒園,龜山區,私立,10,194996,0,19500,0
桃園市私立愛心幼兒園,平鎮區,準公共化,12,201960,0,16830,0
桃園市私立愛愛幼兒園,龜山區,私立,10,275400,38720,27540,3872
桃園市私立愛森堡幼兒園,大溪區,準公共化,12,207536,0,17295,0
桃園市私立愛比幼兒園,中壢區,私立,12,330000,0,27500,0
桃園市私立愛玩美幼兒園,中壢區,私立,12,319200,33600,26600,2800
桃園市私立愛迪兒幼兒園,蘆竹區,私立,10,206200,38720,20620,3872
桃園市私立愛迪生幼兒園,桃園區,私立,12,222400,0,18533,0
桃園市私立愛麗絲幼兒園,桃園區,準公共化,12,277840,12000,23153,1000
桃園市私立慈幼幼兒園,中壢區,私立,12,272000,0,22667,0
桃園市私立慈心園幼兒園,龜山區,準公共化,12,223104,18000,18592,1500
桃園市私立慈恩幼兒園,大溪區,私立,11,206500,0,18773,0
桃園市私立慧兒園幼兒園,龜山區,私立,12,228000,24000,19000,2000
桃園市私立托福幼兒園,桃園區,準公共化,12,257320,0,21443,0
桃園市私立承恩幼兒園,楊梅區,私立,12,220000,0,18333,0
桃園市私立政欣幼兒園,平鎮區,私立,12,138400,0,11533,0
桃園市私立文化幼兒園,平鎮區,私立,12,237992,0,19833,0
桃園市私立文和幼兒園,大溪區,準公共化,12,201792,0,16816,0
桃園市私立文華幼兒園,龍潭區,私立,12,233200,21120,19433,1760
桃園市私立文馨幼兒園,龜山區,準公共化,12,230976,0,19248,0
桃園市私立新光幼兒園,平鎮區,準公共化,12,231144,9000,19262,750
桃園市私立新奇屋幼兒園,新屋區,準公共化,12,239208,9000,19934,750
桃園市私立新學屋幼兒園,新屋區,準公共化,12,239208,9000,19934,750
桃園市私立新甜甜幼兒園,觀音區,私立,12,132400,0,11033,0
桃園市私立新發現幼兒園,桃園區,私立,12,260280,0,21690,0
桃園市私立新自強種子幼兒園,中壢區,準公共化,12,273760,18000,22813,1500
桃園市私立方圓幼兒園,蘆竹區,準公共化,12,272800,36000,22733,3000
桃園市私立日愛幼兒園,蘆竹區,私立,12,240000,0,20000,0
桃園市私立日揚幼兒園,平鎮區,準公共化,12,206544,0,17212,0
桃園市私立日春幼兒園,龍潭區,私立,12,182400,12000,15200,1000
桃園市私立明原蒙特梭利幼兒園,平鎮區,私立,12,279984,0,23332,0
桃園市私立明子園幼兒園,平鎮區,私立,12,312000,30000,26000,2500
桃園市私立明子幼兒園,平鎮區,私立,12,312000,30000,26000,2500
桃園市私立明新幼兒園,八德區,準公共化,12,192000,36000,16000,3000
桃園市私立明日之星幼兒園,楊梅區,準公共化,12,300000,36000,25000,3000
桃園市私立易仕森林生態幼兒園,龍潭區,私立,10,193760,0,19376,0
