point,area,type,months,total1,total2,monthly1,monthly2,total3
澎湖縣七美鄉七美國民小學附設幼兒園,七美鄉,公立,9,34250,0,3806,0,34250
澎湖縣望安鄉將軍國民小學附設幼兒園,望安鄉,公立,9,33818,0,3758,0,33818
澎湖縣望安鄉望安國民小學附設幼兒園,望安鄉,公立,9,33800,200,3756,22,33800
澎湖縣望安鄉花嶼國民小學附設幼兒園,望安鄉,公立,9,33818,200,3758,22,33818
澎湖縣湖西鄉沙港國民小學附設幼兒園,湖西鄉,公立,9,33870,0,3763,0,33870
澎湖縣湖西鄉湖西國民小學附設幼兒園,湖西鄉,公立,9,33870,0,3763,0,33870
澎湖縣湖西鄉立幼兒園,湖西鄉,公立,10.5,32900,0,3133,0,32900
澎湖縣湖西鄉隘門國民小學附設幼兒園,湖西鄉,公立,9,34250,0,3806,0,34250
澎湖縣白沙鄉吉貝國民小學附設幼兒園,白沙鄉,公立,9,33872,200,3764,22,33872
澎湖縣白沙鄉立幼兒園,白沙鄉,公立,10,32200,0,3220,0,32200
澎湖縣白沙鄉赤崁國民小學附設幼兒園,白沙鄉,公立,9,33870,0,3763,0,33870
澎湖縣白沙鄉鳥嶼國民小學附設幼兒園,白沙鄉,公立,9,33890,0,3766,0,33890
澎湖縣私立明圓幼兒園,馬公市,準公共化,12,121284,0,10107,0,121284
澎湖縣私立明穗幼兒園,馬公市,私立,12,85200,36000,7100,3000,85200
澎湖縣私立耕讀幼兒園,馬公市,準公共化,12,117464,0,9789,0,117464
澎湖縣私立至美幼兒園,馬公市,私立,12,126000,36000,10500,3000,126000
澎湖縣私立馬幼幼兒園,馬公市,準公共化,12,123264,0,10272,0,123264
澎湖縣西嶼鄉池東國民小學附設幼兒園,西嶼鄉,公立,9,33872,200,3764,22,33872
澎湖縣西嶼鄉立幼兒園,西嶼鄉,公立,10,27800,0,2780,0,27800
澎湖縣西嶼鄉立幼兒園竹灣分班,西嶼鄉,公立,10,27800,0,2780,0,27800
澎湖縣馬公市中正國民小學附設幼兒園,馬公市,公立,9,34250,0,3806,0,34250
澎湖縣馬公市中興國民小學附設幼兒園,馬公市,公立,9,33800,0,3756,0,33800
澎湖縣馬公市文光國民小學附設幼兒園,馬公市,公立,9,34790,0,3866,0,34790
澎湖縣馬公市立幼兒園,馬公市,公立,9.5,36325,6650,3824,700,36325
澎湖縣馬公市立幼兒園東衛分班,馬公市,公立,9.5,36325,6650,3824,700,36325
澎湖縣馬公市立幼兒園澎南分班,馬公市,公立,9.5,36325,6650,3824,700,36325
澎湖縣馬公市馬公國民小學附設幼兒園,馬公市,公立,9,33800,200,3756,22,33800
