reg_no,reg_docno,reg_date,title,owner,city,town,type,address,floor,size,size_in,size_out,tel,url,count_approved,shuttle,pre_public,is_free5,is_after,penalty,has_slip
北市幼兒園證字第626號,北市社五字第14828號,1995/03/31,財團法人信誼基金會附設臺北市私立實驗幼兒園,,臺北市,中正區,私立,[100]重慶南路二段75號2樓,,,,,(02)23965305#1023,https://preschool.hsin-yi.org.tw/,64,,無,,無,有,yes
北市幼兒園證字第548號,北市社婦幼字第09643933200號,2008/01/07,臺北市私立涵鈺新天地幼兒園,林麗珍,臺北市,中正區,私立,[100]林森南路12號3樓之1,,,,,(02)23576386,,30,,113-115,,無,無,yes
北市幼兒園證字第654號,北市社五字第8924156700號,2006/03/20,臺北市私立智寶園幼兒園,陳鳳卿,臺北市,中正區,私立,[100]羅斯福路2段50號2樓之1及2樓之2,2樓,163.04平方公尺,163.04平方公尺,,(02)23560362,,39,,113-115,,無,有,yes
北市幼兒園證字第649-1號,北市社五字第8727064700號,1998/12/30,臺北市私立百家姓幼兒園,鄭百吟,臺北市,中正區,私立,[100]延平南路248巷3號1樓及中華路二段75巷22號1樓,1樓,192.49平方公尺,192.49平方公尺,,(02)23816725,,40,,無,,無,無,yes
北市幼兒園證字第706號,北市社五字第09330492400號,2004/02/09,臺北市私立維格幼兒園,張燕紅,臺北市,中正區,私立,[100]廣州街8巷13號1樓,1,115.63平方公尺,115.63平方公尺,,(02)23816101,,26,,無,,有，人數：9,無,yes
北市幼兒園證字第730-1號,北市教三字第10194號,1974/05/04,臺北市私立乖乖幼兒園,游金英,臺北市,中正區,私立,[100]南海路96之1及96之2號1至2樓,1樓、2樓,231.8平方公尺,231.8平方公尺,,(02)23033807,,120,"		",113-115,,無,有,yes
北市教幼字字第1133064602號,北市教幼字第10233971900號,2013/04/15,臺北市私立家緣蒙特梭利幼兒園,王小稑,臺北市,中正區,私立,[100]杭州南路1段131巷5號1樓,1樓、1F,138平方公尺,103.87平方公尺,34.13平方公尺,(02)33222686,,29,,113-115,,無,有,yes
北市幼兒園證字第739-1號,北市教幼字字第10330565100號,2014/04/17,臺北市私立何嘉仁臨沂幼兒園,武榮財,臺北市,中正區,私立,[100]臨沂街65巷1號1樓、2樓、3樓,1樓、2樓、3樓,"1,688.38平方公尺","1,323.97平方公尺",364.41平方公尺,(02)23919678,,226,"		",無,,無,有,yes
北市職場證字第3-1號,北市教前字第1103012307號,2021/08/01,教育部忠孝大樓職場互助教保服務中心(委託社團法人台北市教保人員協會辦理),黃麗芳,臺北市,中正區,私立,[100]忠孝東路1段172號1樓,1樓,220平方公尺,208平方公尺,,(02)23223005,評鑑情形：,40,,無,,無,無,no
北市職場證字第13-1號,北市教前字第11130102731號,2022/08/01,教育部徐州大樓職場互助教保服務中心（委託社團法人台北市教保人員協會辦理）,黃麗芳,臺北市,中正區,私立,[100]徐州路48-1號1樓,1樓,186.91平方公尺,186.91平方公尺,,(02)33435010,評鑑情形：,40,,無,,無,無,no
北市職場證字第17-1號,北市教前字第11130111581號,2022/08/01,臺灣銀行桃源大樓職場互助教保服務中心（委託社團法人台灣公共托育協會辦理）,呂佳旻,臺北市,中正區,私立,[100]寶慶路35號2樓,,,,,(02)23111655,評鑑情形：,60,,無,,無,無,no
北市職場教保證字第9號,北市教前字第11130641631號,2022/08/01,臺北市中華電信仁愛職場互助教保服務中心（委託社團法人台灣幼兒早期教育協會辦理）,劉百純,臺北市,中正區,私立,[100]仁愛路一段42號,,,,,(02)23510306,https://www.facebook.com/RA.TECEA/?locale=zh_TW,60,,無,,無,無,no
北市職場教保證字第12-1號,北市教前字第11030100031號,2022/08/01,環境部職場互助教保服務中心（委託社團法人金字塔幼兒教育研究學會辦理）,陳淑芳,臺北市,中正區,私立,[100]中華路一段83號3樓,,,,,(02)23832258,評鑑情形：,30,,無,,無,無,no
北市職場證字第10-1號,北市教前字第11130112691號,2022/08/01,國立中正紀念堂管理處職場互助教保服務中心（委託社團法人台北市教保人員協會辦理）,黃麗芳,臺北市,中正區,私立,[100]中山南路21號1樓,,,,,(02)23914659,評鑑情形：,30,,無,,無,無,no
北市職場證字第14-2號,北市教前字第1113010969號,2022/08/01,台電公司輸變電工程處職場互助教保服務中心（委託社團法人台灣公共托育協會辦理）,呂佳旻,臺北市,中正區,私立,[100]牯嶺街73號,,,,,(02)2321-2573,評鑑情形：,40,,無,,無,無,no
北市職場教保證字第15號,北市教前字第1113012006號,2022/08/01,內政部移民署職場互助教保服務中心（委託社團法人臺北市飛亞特全人福利服務文教發展協會辦理）,鄧蔭萍,臺北市,中正區,私立,[100]廣州街15號3樓,,,,,(02)77566520,評鑑情形：,30,,無,,無,有,no
北市職場教保證字第22-1號,北市教前字字第11130120401號,2022/08/11,國營臺灣鐵路股份有限公司臺北車站職場互助教保服務中心（委託社團法人臺灣兒童教育發展協會辦理）,劉昆彥,臺北市,中正區,私立,[100]北平西路3號3樓,3樓,460.67平方公尺,460.67平方公尺,,(02)23141477,評鑑情形：,60,,無,,無,無,no
北市職場教保證字第31號,北市教前字第11230352791號,2023/04/14,內政部警政署職場互助教保服務中心（委託社團法人中華創造力訓練發展協會辦理）,陳龍安,臺北市,中正區,私立,[100]忠孝東路一段7號,,,,,(02)77553707,https://www.facebook.com/npakids,40,,無,,無,無,no
北市幼兒園證字第811號,北市教前字字第1123034439號,2023/04/12,財團法人佳音教育基金會附設臺北市私立新視野幼兒園,陳姿安,臺北市,中正區,私立,[100]牯嶺街12號1樓,,,,,(02)23568160,,40,,無,,無,無,yes
北市職場教保證字第32號,北市教前字第11230283311號,2023/07/31,財政部國有財產署職場互助教保服務中心（委託社團法人臺灣兒童教育發展協會辦理）,劉昆彥,臺北市,中正區,私立,[100]愛國西路2號,,,,,(02)23567776,評鑑情形：,48,,無,,無,有,no
北市幼兒園證字第815-1號,北市教前字字第11230290381號,2023/09/23,臺北市私立夏莉絲國際幼兒園,陳立原,臺北市,中正區,私立,[100]杭州南路一段71巷5號1樓,,,,,(02)23910698,,37,,無,,無,無,yes
北市職場教保證字第34號,北市教前字第11330485961號,2024/03/28,農業部職場互助教保服務中心（委託社團法人中華音樂舞蹈暨表演藝術教育協會辦理）,邱健凱,臺北市,中正區,私立,[100]重慶南路二段16號,,,,,(02)2331-2345,臺北市中正區重慶南路二段16號,24,,無,,無,無,no
北市幼兒園證字第755-2號,北市教前字第10637544900號,2017/08/30,臺北市螢橋非營利幼兒園(委託耕莘健康管理專科學校辦理),陳友倫,臺北市,中正區,非營利,[100]汀洲路三段4號,1樓、2樓、3樓,"1,446.01平方公尺","1,031.16平方公尺",414.85平方公尺,(02)23621061,評鑑情形：,106,,無,,無,無,no
北市幼兒園證字第397-2號,北市教幼字第09740513900號,1987/08/01,臺北市大同區雙蓮國民小學附設幼兒園,張素花,臺北市,大同區,公立,[103]錦西街51號,1樓、2樓,"1,290平方公尺",840平方公尺,450平方公尺,(02)25570309#1111,https://sites.google.com/site/slespreschool/,166,,無,,無,無,yes
北市幼兒園證字第333-3號,北市教幼字第09740513900號,1987/08/01,臺北市大同區延平國民小學附設幼兒園,陳清義,臺北市,大同區,公立,[103]昌吉街97號,1樓、2樓,"1,844.34平方公尺",900.2平方公尺,178.2平方公尺,(02)25958313#514,https://class.tn.edu.tw/modules/tad_web/index.php?WebID=14640,136,,無,,無,無,yes
北市幼兒園證字第287-5號,北市教幼字第09740513900號,1987/08/01,臺北市大同區太平國民小學附設幼兒園,陳智蕾,臺北市,大同區,公立,[103]延平北路二段239號,1樓至2樓,"1,535平方公尺","1,060平方公尺",475平方公尺,(02)25532229#805,https://www.tpes.tp.edu.tw/nss/s/tpespre/index,152,,無,,無,無,yes
北市幼兒園證字第271-3號,北市教幼字第09740513900號,1970/01/01,臺北市大同區大同國民小學附設幼兒園,許政智,臺北市,大同區,公立,[103]大龍街51號,1樓,"1,971.94平方公尺","1,303.6平方公尺",668.34平方公尺,(02)25965407#171,https://sites.google.com/a/ttps.tp.edu.tw/kids/,120,,無,,無,無,yes
北市幼兒園證字第272-4號,北市教幼字第09740513900號,1985/08/01,臺北市大同區日新國民小學附設幼兒園,吳文德,臺北市,大同區,公立,[103]太原路151號,1樓,"2,132.3平方公尺",882.3平方公尺,"1,250平方公尺",(02)25584819#520,http://www.zhps.tp.edu.tw,166,,無,,無,無,yes
北市幼兒園證字第263-5號,北市教幼字第09740513900號,1970/01/01,臺北市大同區大橋國民小學附設幼兒園,陳曉慧,臺北市,大同區,公立,[103]重慶北路三段2號,,,,,(02)25944413#160,https://www.tjps.tp.edu.tw/nss/p/tjps16,106,,無,,無,無,yes
北市幼兒園證字第262-5號,北市教幼字第09740513900號,1985/04/01,臺北市大同區大龍國民小學附設幼兒園,劉國兆,臺北市,大同區,公立,[103]哈密街47號,1樓,"2,552平方公尺","1,613平方公尺",939平方公尺,(02)25942635#878,http://www.dlps.tp.edu.tw,166,,無,,無,無,yes
340字第1號,北市社人字第24490號,1973/08/14,臺北市立大同幼兒園,陳香娟,臺北市,大同區,公立,[103]南京西路64巷9弄8號,1樓、2樓,"2,421.58平方公尺",962.91平方公尺,"1,458.67平方公尺",(02)25595901,http://www.dtdn.tp.edu.tw/,180,,無,,無,無,yes
北市幼兒園證字第334-2號,北市教幼字第09740513900號,1945/08/01,臺北市大同區永樂國民小學附設幼兒園,陳滄智,臺北市,大同區,公立,[103]延平北路二段266號,,,,,(02)25534882#601,https://sites.google.com/ylps.tp.edu.tw/kids,182,,無,,無,無,yes
北市幼兒園證字第339-2號,北市教幼字第09740513900號,1987/08/01,臺北市大同區蓬萊國民小學附設幼兒園,尚漢鼎,臺北市,大同區,公立,[103]寧夏路35號,1,"3,859平方公尺","1,148平方公尺","2,710平方公尺",(02)25569835#130,http://tw.pre.uschoolnet.com/school/penglai,106,,無,,無,無,yes
北市府教人字第10143913500號,北市府教人字第10143913500號,1965/08/01,臺北市立啟聰學校幼兒部,葉宗青,臺北市,大同區,公立,[103]重慶北路3段320號,1,"31,277平方公尺",764平方公尺,"26,696平方公尺",(02)25924446#300,,0,,無,,無,無,yes
北市幼兒園證字第14-1號,北市教四字第9027226700號,2000/08/28,臺北市私立功文雪泥幼兒園,趙文瑜,臺北市,大同區,私立,[103]哈密街59巷79、81號1、2、3樓,一~三樓,565.1524平方公尺,500.3864平方公尺,64.766平方公尺,(02)25948254,http://www.konwen.com/ccc/index.aspx,60,,無,,無,無,yes
北市幼兒園證字第21-1號,北市社五字第09140757000號,2003/01/13,臺北市私立博登幼兒園,呂善豐,臺北市,大同區,私立,[103]承德路三段208巷29號及33號1樓,1樓,456.65平方公尺,456.65平方公尺,,(02)25871879,bird.den@hotamil.com,99,,無,,有，人數：20,無,yes
北市幼兒園證字第17-1號,北市社五字第8623749200號,1997/07/10,臺北市私立功文成長幼兒園,趙文瑜,臺北市,大同區,私立,[103]大同區哈密街59巷83號1-2樓,一~二樓,178.8平方公尺,178.8平方公尺,,(02)25946008,http://www.konwen.com/ccc/index.aspx,42,"		",無,,無,無,yes
北市幼兒園證字第122號,北市社五字第8725876600號,1998/10/26,臺北市私立育學幼兒園,許瑋麟,臺北市,大同區,私立,[103]民族西路162巷3號1樓,1樓,155.14平方公尺,155.14平方公尺,,(02)25986967,yushyue99@yahoo.com.tw,37,,113-115,,有，人數：7,有,yes
北市幼兒園證字第138號,北市社五字第49065號,1995/09/25,臺北市私立親兒園蒙特梭利幼兒園,孫蘭芬,臺北市,大同區,私立,[103]承德路2段47號2樓及47號2樓之1,,,,,(02)2559-0888,http://www.chingl.com.tw/,55,,113-115,,無,有,yes
北市幼兒園證字第614號,北市社婦幼字第09943118800號,2010/10/15,臺北市私立水晶幼兒園,蔡莉莉,臺北市,大同區,私立,[103]延平北路二段272巷7號1樓,1樓、1F,117.13平方公尺,94.97平方公尺,22.16平方公尺,(02)25535198,,30,,113-115,,無,有,yes
北市幼兒園證字第613號,北市社婦幼字第09733489500號,2008/04/03,臺北市私立海桔斯幼兒園,蔡莉莉,臺北市,大同區,私立,[103]延平北路二段286、286之1、286之2、286之3、286之4號1樓,1樓、1F,152.67平方公尺,152.67平方公尺,,(02)25532687,,39,,113-115,,有，人數：18,有,yes
北市幼兒園證字第20-2號,北市教三字第46852號,1956/10/24,財團法人陳德星堂附設臺北市私立德星幼兒園,,臺北市,大同區,私立,[103]寧夏路27號1樓,1樓、1F,"3,515平方公尺",448.6平方公尺,"3,066.4平方公尺",(02)25567150#16,,150,"		",113-115,,無,有,yes
北市幼兒園證字第661-5號,北市社五字第8625186800號,1997/10/06,臺北市私立甜甜屋幼兒園,劉心玉,臺北市,大同區,私立,[103]重慶北路三段296巷4弄4號1樓,1樓,77.18平方公尺,77.18平方公尺,,(02)25960916,,18,,無,,無,有,yes
北市幼兒園證字第16-1號,北市教三字第54240號,1970/09/07,財團法人天主教會台北教區附設臺北市私立聖心幼兒園,,臺北市,大同區,私立,[103]民生西路245號1樓至3樓,,,,,(02)25578119,https://0225578119.topschool.tw/Home/Main,330,"		",無,,無,無,yes
北市幼兒園證字第18-2號,北市教國字第40338號,1960/07/21,財團法人王氏太原堂附設臺北市私立太原幼兒園,,臺北市,大同區,私立,[103]迪化街二段243巷2號1樓,1,"2,615.15平方公尺",514.88平方公尺,"2,100.27平方公尺",(02)25942628,,210,,113-115,,無,無,yes
北市幼兒園證字第800號,北市教前字第1113003792號,2022/03/25,臺北市私立海格斯幼兒園,蔡莉莉,臺北市,大同區,私立,[103]延平北路二段280之1號1樓,1樓,197.41平方公尺,132.83平方公尺,64.58平方公尺,(02)25535198,,30,,113-115,,無,有,yes
北市幼兒園證字第645-6號,北市社五字第09631744500號,2007/02/16,臺北市蘭州非營利幼兒園（委託財團法人彭婉如文教基金會辦理）,郭淑雅,臺北市,大同區,非營利,[103]大龍街187巷1號1,1樓,"2,401.76平方公尺",573.76平方公尺,"1,828平方公尺",(02)25918330,評鑑情形：,136,,無,,無,有,no
北市幼兒園證字第788-1號,北市教前字第10930503051號,2020/07/23,臺北市大龍峒非營利幼兒園（委託財團法人台北基督教女青年會辦理）,王德頻,臺北市,大同區,非營利,[103]重慶北路3段320號（臺北市立啟聰學校內）,1樓、2樓,"1,063.64平方公尺",713.21平方公尺,350.43平方公尺,(02)25922221,https://reurl.cc/moq1nG,106,,無,,無,無,no
北市幼兒園證字第729-1號,北市教前字第11030009371號,2021/01/22,臺北市明倫非營利幼兒園（委託社團法人台北市教保人員協會辦理）,黃麗芳,臺北市,大同區,非營利,[103]承德路3段285-7號,1樓、2樓,"1,768.29平方公尺","1,362.05平方公尺",406.24平方公尺,(02)25350526,https://reurl.cc/nOZ1zd,152,,無,,無,無,no
北市幼兒園證字第802-1號,北市教前字第11130096931號,2022/08/01,財政部關務署員工子女非營利幼兒園（委託財團法人彭婉如文教基金會辦理）,郭淑雅,臺北市,大同區,非營利,[103]塔城街13號,,,,,(02)25506009,評鑑情形：,136,,無,,無,無,no
北市幼兒園證字第190–3號,北市社人字第25456號,1992/07/01,臺北市立中山幼兒園,練雅婷,臺北市,中山區,公立,[104]大直街25號1、2樓,1樓、2樓,"1,810.76平方公尺","1,630.76平方公尺",180平方公尺,(02)25336738,http://www.zsdn.tp.edu.tw,222,,無,,無,有,yes
北市幼兒園證字第343-4號,北市教幼字第09740513900號,1987/08/01,臺北市中山區長安國民小學附設幼兒園,嚴淑珠,臺北市,中山區,公立,[104]吉林路15號,1樓、2樓、3樓,"1,943.1平方公尺","1,439.4平方公尺",503.7平方公尺,(02)25617600#172,163.21.146.2,152,,無,,無,無,yes
北市幼兒園證字第341-2號,北市教三字第85242426號,1997/08/01,臺北市中山區懷生國民小學附設幼兒園,黃淑茹,臺北市,中山區,公立,[104]安東街16巷2號,1樓,315平方公尺,189平方公尺,126平方公尺,(02)27710846#903,http://followme.wses.tp.edu.tw/,30,,無,,無,無,yes
北市幼兒園證字第3163號,北市教幼字第09740513900號,1970/01/01,臺北市中山區大佳國民小學附設幼兒園,林光媚,臺北市,中山區,公立,[104]濱江街107號2樓,2樓,904.095平方公尺,304.095平方公尺,600平方公尺,(02)25059744,http://www.djes.tp.edu.tw/幼稚園/index.html,60,,無,,無,無,yes
北市幼兒園證字第302-7號,北市教幼字第09740513900號,2005/08/12,臺北市中山區濱江國民小學附設幼兒園,吳勝學,臺北市,中山區,公立,[104]樂群2路266巷99號,1樓、2樓,"3,363平方公尺","2,877平方公尺",486平方公尺,(02)85021571#1500,http://preschool.bjes.tp.edu.tw,182,,無,,無,無,yes
北市幼兒園證字第320-4號,北市教幼字第09740513900號,1988/08/01,臺北市中山區大直國民小學附設幼兒園,林淑華,臺北市,中山區,公立,[104]大直街2號,1樓、2樓,"1,520平方公尺",720平方公尺,800平方公尺,(02)25336733#12,http://web.tzes.tp.edu.tw/happy/preschool/index.asp,106,,無,,無,無,yes
北市幼兒證字第303-4號,北市教幼字第09740513900號,2000/04/19,臺北市中山區永安國民小學附設幼兒園,張文壽,臺北市,中山區,公立,[104]明水路397巷19弄1號,1樓,"1,951.57平方公尺",895.57平方公尺,"1,056平方公尺",(02)25335672#270,https://reurl.cc/Rz3DXg,152,,無,,無,無,yes
北市幼兒園證字第96-2號,北市教幼字第10033346901號,2011/01/31,臺北市中山區五常國民小學附設幼兒園,曹曉文,臺北市,中山區,公立,[104]五常街16號,1樓、2樓,"2,476.56平方公尺","1,098平方公尺","1,378.56平方公尺",(02)25023416#114,http://www.wcps.tp.edu.tw/enable01/index.php,226,,無,,無,無,yes
北市幼兒園證字第202-2號,北市教幼字第09740513900號,1970/01/01,臺北市中山區吉林國民小學附設幼兒園,郭瑞芬,臺北市,中山區,公立,[104]長春路116號,1樓,"2,443平方公尺","1,033平方公尺","1,410平方公尺",(02)25219196#880,http//www.clps.tp.edu.tw,166,,無,,無,無,yes
北市幼兒園證字第240-3號,北市教幼字第09740513900號,1988/08/01,臺北市中山區長春國民小學附設幼兒園,李奕寬,臺北市,中山區,公立,[104]長春路165號,1樓,801.5平方公尺,472.5平方公尺,329平方公尺,(02)25024366#184,http://www.ccps.tp.edu.tw/default.asp,120,,無,,無,無,yes
北市幼兒園證字第203-3號,北市教幼字第09740513900號,1991/08/01,臺北市中山區中山國民小學附設幼兒園,翁明達,臺北市,中山區,公立,[104]民權東路一段69號,1樓、2樓,"1,085平方公尺",870平方公尺,215平方公尺,(02)25914085#8051,www.csps.tp.edu.tw,196,,無,,無,無,yes
北市幼兒園證字第239-3號,北市教幼字第09740513900號,1997/07/01,臺北市立育航幼兒園,鄭玉玲,臺北市,中山區,公立,[104]長春路256號,,,,,(02)25178372#210,www.yhkg.tp.edu.tw,270,,無,,無,無,yes
北市幼兒園證字第232-6號,北市教幼字第09740513900號,1970/01/01,臺北市中山區中正國民小學附設幼兒園,黃維瑜,臺北市,中山區,公立,[104]龍江路62號,1樓,"1,167平方公尺",701平方公尺,466平方公尺,(02)25063653#174,http://www.jjes.tp.edu.tw/,152,,無,,無,無,yes
北市幼兒園證字第90號,北市社五字第53757號,1996/10/01,臺北市私立正光幼兒園,何淑真,臺北市,中山區,私立,[104]松江路362巷13、15、17、19號1樓,1樓,175.22平方公尺,175.22平方公尺,,(02)25223774,www.ckkg.tp.edu.tw,38,,113-115,,無,無,yes
北市幼兒園證字第91-1號,北市社五字第89239237號,2000/06/16,臺北市私立嘉朵幼兒園,曾嘉棋,臺北市,中山區,私立,[104]松江路170巷17號2樓,2樓,185.84平方公尺,185.84平方公尺,,(02)25222745,,40,,113-115,,有，人數：7,有,yes
北市幼兒園證字第92號,北市社五字第76444號,1997/01/16,臺北市私立小伊園幼兒園,許淑貞,臺北市,中山區,私立,[104]伊通街27之1號1樓,1樓,131.54平方公尺,131.54平方公尺,,(02)25167861,http://tw.myblog.yahoo.com/h259242,28,,無,,無,無,yes
北市幼兒園證字第127-1號,北市社五字第09531952300號,2006/03/16,臺北市私立山秀幼兒園,陳冠冠,臺北市,中山區,私立,[104]明水路606巷16號2樓及18號1至2樓,1樓、2樓,507.08平方公尺,507.08平方公尺,,(02)85021798,,99,,無,,無,有,yes
北市教前字第1113016945號,北市社婦幼字第09837494100號,2009/06/23,臺北市私立卡兒堡大直幼兒園,吳正芬,臺北市,中山區,私立,[104]堤頂大道2段342、344號1、2樓、1樓夾層,1樓、2樓,385.2平方公尺,385.2平方公尺,,(02)85021515,https://www.facebook.com/%E8%87%BA%E5%8C%97%E5%B8%82%E7%A7%81%E7%AB%8B%E5%8D%A1%E5%85%92%E5%A0%A1%E5,63,,無,,無,無,yes
北市幼兒園證字第193-4號,北市社五字第8828682400號,2000/01/07,有限責任臺北市立五常國民中學員生消費合作社附設臺北市私立員工子女幼兒園,陳自斌,臺北市,中山區,私立,[104]復興北路430巷1號1樓,1樓,197.53平方公尺,197.53平方公尺,,(02)25048846#9,https://www.wcjhs.tp.edu.tw/nss/p/NewsKindergarten,40,,113-115,,無,無,yes
北市幼兒園證字第231.號,北市社五字第09439152200號,2005/10/03,臺北市私立嘉霖幼兒園,朱國禎,臺北市,中山區,私立,[104]民權東路2段107號2樓、3樓、3樓之1、2、3,2樓、3樓,"1,488.4平方公尺","1,488.4平方公尺",,(02)25927525,,220,"		",無,,無,有,yes
北市幼兒園證字第230號,北市社五字第09336267400號,2004/07/26,臺北市私立艾達幼兒園,吳嫦娥,臺北市,中山區,私立,[104]堤頂大道二段282、284、286號1樓、1樓夾層,,,,,(02)85011373,,69,,113-115,,無,有,yes
北市幼兒園證字第126號,北市社婦幼字第09932093000號,2010/03/04,臺北市私立松江蒙特梭利幼兒園,胡蘭,臺北市,中山區,私立,[104]松江路124巷21、23、25號,1樓,404.45平方公尺,404.45平方公尺,,(02)25639885,www.montessori.org.tw,98,"		",無,,無,有,yes
北市幼兒園證字第322號,北市社五字第09637031400號,2007/07/12,臺北市私立荳荳園幼兒園,周雪芳,臺北市,中山區,私立,[104]龍江路31號2樓,2樓,244.23平方公尺,244.23平方公尺,,(02)27771300,,40,,113-115,,無,有,yes
