point,area,type,months,total1,total2,monthly1,monthly2,total3
台灣積體電路製造股份有限公司職工福利委員會附設新竹市私立台積電幼兒園,新竹市,私立,12,176400,42000,14700,3500,176400
國立清華大學附設實驗國民小學附設幼兒園,新竹市,公立,9.6,35796,0,3729,0,35796
康橋學校財團法人新竹市康橋國民中小學附設新竹市私立康橋幼兒園,新竹市,私立,9,381526,0,42392,0,381526
新竹市北區北門國民小學附設幼兒園,新竹市,公立,9.6,35796,0,3729,0,35796
新竹市北區民富國民小學附設幼兒園,新竹市,公立,9.6,35796,0,3729,0,35796
新竹市北區舊社國民小學附設幼兒園,新竹市,公立,9.6,35796,0,3729,0,35796
新竹市北區西門國民小學附設幼兒園,新竹市,公立,9.6,35796,0,3729,0,35796
新竹市北區載熙國民小學附設幼兒園,新竹市,公立,9.6,35796,0,3729,0,35796
新竹市東區三民國民小學附設幼兒園,新竹市,公立,9.6,35796,0,3729,0,35796
新竹市東區建功國民小學附設幼兒園,新竹市,公立,9.6,35796,0,3729,0,35796
新竹市東區新竹國民小學附設幼兒園,新竹市,公立,9.6,35796,0,3729,0,35796
新竹市東區東門國民小學附設幼兒園,新竹市,公立,9.6,35796,0,3729,0,35796
新竹市東區科園國民小學附設幼兒園,新竹市,公立,9.6,35796,0,3729,0,35796
新竹市東區關東國民小學附設幼兒園,新竹市,公立,9.6,35796,0,3729,0,35796
新竹市私立丹尼爾幼兒園,新竹市,私立,12,198000,54000,16500,4500,198000
新竹市私立丹尼爾關東幼兒園,新竹市,私立,12,198000,54000,16500,4500,198000
新竹市私立丹帝萊恩幼兒園,新竹市,準公共化,12,151288,60000,12607,5000,151288
新竹市私立但以理幼兒園,新竹市,準公共化,12,179588,48000,14966,4000,179588
新竹市私立何嘉仁東園幼兒園,新竹市,私立,12,232000,24000,19333,2000,232000
新竹市私立佳佳大自然幼兒園,新竹市,準公共化,12,165576,24000,13798,2000,165576
新竹市私立信義幼兒園,新竹市,私立,12,119000,0,9917,0,119000
新竹市私立傑尼斯蒙特梭利幼兒園,新竹市,私立,12,320400,19896,26700,1658,320400
新竹市私立傑恩幼兒園,新竹市,私立,12,217920,100800,18160,8400,217920
新竹市私立光復高級中學附設實驗幼兒園,新竹市,私立,12,174312,69600,14526,5800,174312
新竹市私立加米幼兒園,新竹市,私立,10,155400,50000,15540,5000,155400
新竹市私立勁寶兒向日葵幼兒園,新竹市,私立,12,199400,12000,16617,1000,199400
新竹市私立南瓜田國際幼兒園,新竹市,私立,10,254800,60000,25480,6000,254800
新竹市私立南瓜田幼兒園,新竹市,私立,10,254800,60000,25480,6000,254800
新竹市私立及幼幼兒園,新竹市,私立,12,226400,37752,18867,3146,226400
新竹市私立史丹佛幼兒園,新竹市,私立,10,356160,52440,35616,5244,356160
新竹市私立史丹佛竹科幼兒園,新竹市,私立,10,356160,52440,35616,5244,356160
新竹市私立同信蒙特梭利福曼莎幼兒園,新竹市,私立,12,163608,60000,13634,5000,163608
新竹市私立同心園幼兒園,新竹市,準公共化,12,134620,24000,11218,2000,134620
新竹市私立啓賦幼兒園,新竹市,準公共化,12,180964,48000,15080,4000,180964
新竹市私立喬太幼兒園,新竹市,準公共化,12,141456,9000,11788,750,141456
